GEOID,plurality,majority,white,black,asian,american_indian,hispanic,urban_rural_code,urban_rural_cat,poverty_estimate,population,pctpov,poverty_quantile
21003,White,White,95.02,0.99,0.62,0,2.16,4,suburban,3919,20512,19.105889235569425,3
21005,White,White,93.79,2.8,0.27,0.04,1.8,5,rural,3048,22007,13.850138592266099,2
21007,White,White,92.48,4.08,0.22,0,1.36,5,rural,1334,7859,16.974169741697416,3
21009,White,White,90.39,3.47,0.34,0,3.22,5,rural,10204,42652,23.923848823032916,4
21011,White,White,95.06,1.52,0.47,0,1.67,5,rural,2552,12134,21.03181143893193,4
21013,White,White,94.24,2.76,0.17,0,1.06,5,rural,9749,26313,37.05012731349523,4
21015,White,White,87.74,2.89,2.4,0,4.24,2,urban,9080,127673,7.111918729880242,1
21017,White,White,85.12,6.92,0.81,0,6.8,3,suburban,3504,19784,17.711281843914275,3
21019,White,White,93.1,2.29,0.3,0.03,1.82,3,suburban,8813,46111,19.11257617488235,3
21021,White,White,85.4,7.92,0.84,0,3.32,5,rural,3833,26707,14.352042535664808,2
21023,White,White,96.07,0.36,1.1,0,0.82,2,urban,1568,8216,19.084712755598833,3
21025,White,White,96.56,1.32,0.33,0,0.95,6,rural,4558,12824,35.54273237679351,4
21027,White,White,94.31,1.77,0.35,0,1.56,6,rural,3450,19675,17.53494282083863,3
21029,White,White,94.41,1,0.69,0.02,2.01,2,urban,8319,78654,10.576703028453734,1
21031,White,White,94.71,0.55,0.31,0.04,3.28,4,suburban,2411,12428,19.399742516897327,3
21033,White,White,90.88,6.27,0,0,2.5,6,rural,2006,12612,15.905486837932129,3
21035,White,White,89.65,3.49,1.1,0.23,2.72,5,rural,8004,35029,22.849638870650033,4
21037,White,White,92.3,3.2,0.97,0.01,2.05,2,urban,12228,88871,13.759269052896894,2
21039,White,White,93.69,0.79,0.79,0,2.34,6,rural,887,4766,18.610994544691565,3
21041,White,White,88.65,2.8,0.33,0,6.78,6,rural,2657,10352,25.666537867078826,4
21043,White,White,96.65,0.54,0.11,0.01,1.36,6,rural,6861,26447,25.94245093961508,4
21045,White,White,94.64,0.79,0.15,0,2.93,6,rural,4093,15385,26.6038349041274,4
21047,White,White,65.55,21.55,1.59,0.36,7.87,3,suburban,13280,65603,20.242976693139035,4
21049,White,White,90.15,4.58,0.61,0,2.91,3,suburban,5513,35297,15.618891123891549,3
21051,White,White,92.58,3.58,0,0.04,2.56,6,rural,7388,19126,38.62804559238733,4
21053,White,White,95.03,0.36,0.29,0,2.84,6,rural,2316,10056,23.031026252983295,4
21055,White,White,96.06,0.79,0,0,1.23,6,rural,1441,8805,16.365701306076094,3
21057,White,White,92.41,2.09,0.76,0,1.36,6,rural,1423,6609,21.531245271599335,4
21059,White,White,88.02,4.3,1.73,0.01,3.13,4,suburban,15624,97141,16.083836896881852,3
21061,White,White,95.09,1.49,0.08,0,0.75,4,suburban,2250,12000,18.75,3
21063,White,White,95.63,3.57,0,0,0.48,6,rural,1840,6075,30.288065843621396,4
21065,White,White,99.02,0.11,0.01,0.02,0.11,6,rural,4635,14176,32.69610609480812,4
21067,White,White,71,14.45,3.74,0.02,7.19,3,suburban,54323,305695,17.77032663275487,3
21069,White,White,95.79,2.19,0.09,0,1.08,6,rural,2561,14422,17.75759256691166,3
21071,White,White,97.03,0.86,0.33,0,0.84,6,rural,11491,36265,31.686198814283745,4
21073,White,White,81.57,9.31,1.8,0.07,3.37,5,rural,5959,48525,12.28026790314271,2
21075,White,White,70.82,24.01,0.15,0,1.96,5,rural,1723,5776,29.8303324099723,4
21077,White,White,91.05,2.01,0.07,0,5.26,2,urban,1281,8487,15.093672675857192,3
21079,White,White,94.19,1.94,0.26,0,2.22,6,rural,2864,17183,16.66763661758715,3
21081,White,White,94.43,0.8,0.12,0,2.78,2,urban,4419,24324,18.1672422298964,3
21083,White,White,86.53,4.08,0.45,0.3,6.69,5,rural,6497,36623,17.740217895857793,3
21085,White,White,95.22,1.15,0.06,0,1.38,6,rural,6548,25846,25.3346746111584,4
21087,White,White,94.3,2.6,0.08,0,0.86,6,rural,1979,10879,18.19101020314367,3
21089,White,White,96.18,0.95,0.49,0,1.09,3,suburban,5590,35245,15.860405731309404,3
21091,White,White,95.49,0.89,0.57,0,1.54,4,suburban,1097,8601,12.754330891756775,2
21093,White,White,76.02,11.23,2.12,0.31,5.67,4,suburban,14638,105090,13.929013226758016,2
21095,White,White,95.01,2.2,0.29,0,0.97,6,rural,9563,26393,36.233092107755844,4
21097,White,White,93.65,1.72,0,0.02,2.41,6,rural,3145,18279,17.20553640789978,3
21099,White,White,91.53,4.09,0.49,0,1.85,6,rural,3918,18308,21.400480664190518,4
21101,White,White,86.57,7.29,0.42,0.03,2.55,3,suburban,8365,44956,18.607082480647744,3
21103,White,White,91.43,2.97,0.63,0.12,3.26,2,urban,3019,15732,19.19018560894991,3
21105,White,White,86.45,8.36,0.71,0,1.84,6,rural,678,4396,15.423111919927207,3
21107,White,White,88.49,6.42,0.59,0.01,2.09,5,rural,7936,44283,17.921098389901317,3
21109,White,White,97.89,0.31,0,0,0.25,6,rural,4025,13245,30.388825972064932,4
21111,White,White,67.45,21.46,2.86,0.05,5.44,1,urban,110907,750506,14.77763002560939,2
21113,White,White,88.84,4.53,1.44,0,3.46,3,suburban,8912,50392,17.685346880457214,3
21115,White,White,97.23,0.49,1.51,0,0.33,6,rural,5119,22315,22.93972664127269,4
21117,White,White,88.52,4.55,1.27,0,3.23,2,urban,20369,161833,12.586431691929334,2
21119,White,White,96.85,0.52,0.21,0.09,0.98,6,rural,4910,14772,33.23855943677227,4
21121,White,White,95.77,0.81,0.38,0.15,1.21,5,rural,10171,30517,33.3289641838975,4
21123,White,White,91.38,3.39,0.37,0,3.25,4,suburban,2125,13745,15.460167333575844,3
21125,White,White,95.76,0.74,0.39,0,1.56,5,rural,14010,59227,23.654752055650295,4
21127,White,White,98.02,0.19,0.2,0,1.18,6,rural,4180,15627,26.748576182248673,4
21129,White,White,95.65,0.76,0.22,0,0.44,6,rural,2084,6212,33.54797166773986,4
21131,White,White,97.54,0.15,0.38,0,0.5,6,rural,3553,9992,35.558446757405925,4
21133,White,White,97.46,0.37,0.26,0,0.8,6,rural,7269,22409,32.437859788477844,4
21135,White,White,97.76,0.67,0.14,0,0,6,rural,3725,13256,28.1004828002414,4
21137,White,White,94.25,1.9,0.16,0.06,1.65,5,rural,5752,23896,24.07097422162705,4
21139,White,White,95.35,0.45,0.14,0.03,1.98,5,rural,1243,9147,13.589154914179513,2
21141,White,White,88.57,6.7,0.26,0.01,2.85,6,rural,4580,26507,17.278454747802467,3
21143,White,White,90.12,5.68,0.37,0.15,1.86,6,rural,1060,6870,15.429403202328967,3
21145,White,White,83.3,10.48,0.88,0.07,2.52,5,rural,10050,63629,15.794684813528423,3
21147,White,White,89.43,5.66,0.45,0.03,2.47,6,rural,6027,16081,37.479012499222684,4
21149,White,White,96.07,1.25,0.23,0,0.86,4,suburban,1552,9168,16.92844677137871,3
21151,White,White,89.46,4.09,0.88,0.28,2.47,5,rural,15836,83201,19.03342507902549,3
21153,White,White,98.77,0.03,0.1,0,1.06,6,rural,3456,12502,27.64357702767557,4
21155,White,White,87.78,7.28,0.21,0.15,2.68,6,rural,4197,18409,22.798631104351134,4
21157,White,White,96.35,0.94,0.2,0,1.65,6,rural,3460,30472,11.354686269362038,2
21159,White,White,92.28,5.07,0.09,0.1,1.98,6,rural,2763,10520,26.26425855513308,4
21161,White,White,88.96,6.32,0.91,0.04,1.92,5,rural,3024,16750,18.053731343283584,3
21163,White,White,89.44,3.56,0.66,0,3.69,4,suburban,3252,27862,11.671811068839279,2
21165,White,White,97.13,0.16,0.31,0,1.13,5,rural,1438,6283,22.88715581728474,4
21167,White,White,90.82,4.17,0.45,0.06,2.95,6,rural,3405,21278,16.002443838706647,3
21169,White,White,94.92,1.55,0.4,0,0.82,5,rural,2343,9881,23.71217488108491,4
21171,White,White,93.35,2.44,0.29,0.03,3.09,6,rural,2546,10494,24.261482752048792,4
21173,White,White,92.78,2.76,0.08,0.13,2.75,5,rural,5666,27341,20.723455616107678,4
21175,White,White,92.66,3.4,0.59,0.35,1.35,6,rural,2861,11563,24.742713828591196,4
21177,White,White,92.05,4.22,0.79,0.07,1.52,6,rural,5280,30380,17.3798551678736,3
21179,White,White,90.37,5.09,0.54,0,2.16,5,rural,4899,44907,10.909212372235954,1
21181,White,White,95.74,1.26,0,0,1.44,6,rural,1794,6960,25.775862068965516,4
21183,White,White,94.26,0.86,0.28,0,3.47,6,rural,4847,23596,20.54161722325818,4
21185,White,White,88.3,3.56,1.53,0.04,3.96,2,urban,3383,61591,5.492685619652222,1
21187,White,White,98.43,0.57,0,0.12,0.38,6,rural,1727,10538,16.38830897703549,3
21189,White,White,93.43,5.47,0.16,0,0,6,rural,1515,4369,34.676127260242616,4
21191,White,White,96.07,1.08,0.57,0,1.36,2,urban,2532,14378,17.61023786340242,3
21193,White,White,95.18,1.86,0.86,0.22,1.04,6,rural,7059,26070,27.0771001150748,4
21195,White,White,96.9,0.88,0.56,0.04,0.96,6,rural,15702,59358,26.453047609420803,4
21197,White,White,95.74,0.36,0.6,0.05,1.67,6,rural,2612,11922,21.909075658446568,4
21199,White,White,94.23,0.87,0.82,0,2.49,5,rural,14859,62931,23.611574581684703,4
21201,White,White,93.92,1.79,0,0,4.29,6,rural,564,2080,27.115384615384613,4
21203,White,White,97.18,0.15,0.14,0,0.93,5,rural,3467,16490,21.02486355366889,4
21205,White,White,94.52,1.53,0.8,0,1.72,6,rural,5585,21490,25.988832014890644,4
21207,White,White,93.48,0.3,0.8,0,3.78,6,rural,4301,17489,24.592601063525645,4
21209,White,White,86.96,4.62,1.13,0,4.33,3,suburban,6226,51925,11.990370727010111,2
21211,White,White,80.17,6.67,0.93,0.08,9.6,2,urban,5745,45634,12.589297453652978,2
21213,White,White,85.17,9.83,0.67,0,2.44,6,rural,2732,17582,15.538619042202253,3
21215,White,White,94.07,1.86,0.34,0,2.38,2,urban,1523,18051,8.437205694975347,1
21217,White,White,89.53,4.28,1.01,0,2.42,5,rural,5913,24357,24.276388717822392,4
21219,White,White,85.73,8.17,0.06,0,3.99,6,rural,2186,12125,18.028865979381443,3
21221,White,White,88.15,7.45,0.47,0,2.25,3,suburban,1492,14063,10.609400554646946,1
21223,White,White,93.99,0.16,0,0.77,3.07,2,urban,1595,8410,18.96551724137931,3
21225,White,White,82.4,13.16,0.46,0,1.97,6,rural,3196,14374,22.234590232363992,4
21227,White,White,78.37,8.85,4,0.37,5.36,4,suburban,20703,118750,17.434105263157896,3
21229,White,White,87.7,5.36,0.88,0,4.25,6,rural,1942,11684,16.621020198562135,3
21231,White,White,93.16,1.98,0.16,0,3.33,6,rural,4965,20201,24.577991188555025,4
21233,White,White,88.36,3.35,0.05,0.07,5.47,6,rural,2822,12742,22.147229634280333,4
21235,White,White,95.99,0.88,0.24,0,1.29,5,rural,8858,34080,25.991784037558684,4
21237,White,White,98.15,0.06,0.07,0,0.36,6,rural,2291,7085,32.33592095977417,4
21239,White,White,86.21,4.51,0.41,0,6.71,3,suburban,3647,25704,14.188453159041394,2
22001,White,White,77.38,17.31,0.09,0,2.55,3,suburban,14681,61371,23.921721985954278,4
22003,White,White,70.96,18.44,0.59,0,6.21,6,rural,3924,21025,18.66349583828775,3
22005,White,White,68.42,21.73,1.05,0.03,5.6,3,suburban,13969,120186,11.622817965486828,2
22007,White,White,65.56,29.91,0.08,0,3.04,6,rural,3900,22414,17.399839386097973,3
22009,White,White,65.04,26.78,0.53,0.2,1.93,6,rural,8955,37305,24.004825090470447,4
22011,White,White,80.24,12.36,0.44,0.01,3.74,5,rural,6244,36363,17.17130049775871,3
22013,White,White,54.31,43.19,0.04,0,0.61,6,rural,3889,13328,29.17917166866747,4
22015,White,White,66.74,22.61,1.87,0.01,6.63,3,suburban,20123,122832,16.382538752116712,3
22017,Black,Non-White,44.86,48.95,1.28,0.05,2.82,3,suburban,56774,243384,23.326923709035928,4
22019,White,White,67.42,24.81,1.4,0,3.61,4,suburban,33195,196753,16.871407297474498,3
22021,White,White,79.18,16.39,0.31,0,3.2,6,rural,2569,9466,27.13923515740545,4
22023,White,White,88.28,3.38,0.52,0,5.89,4,suburban,703,6855,10.25528811086798,1
22025,White,White,66.12,31.58,0.16,0,1.88,6,rural,1926,8724,22.07702888583219,4
22027,Black,Non-White,45.16,51.95,0.14,0,1.51,6,rural,4290,14077,30.475243304681392,4
22029,White,White,56.93,41.09,0.15,0,1.55,5,rural,4944,18002,27.46361515387179,4
22031,White,White,58.77,35.34,0.1,0.04,2.88,3,suburban,6709,26988,24.85919668000593,4
22033,Black,Non-White,44.63,45.95,3.18,0.05,4.18,3,suburban,79462,434827,18.274394184353778,3
22035,Black,Non-White,28.97,69.69,0,0,0.55,6,rural,2238,4602,48.63102998696219,4
22037,White,White,53.36,43.29,0.34,0,1.67,3,suburban,3122,16072,19.425087108013937,3
22039,White,White,66.32,27.12,0.47,0.06,3.73,6,rural,8807,31993,27.527896727409118,4
22041,White,White,65.13,33.85,0,0.04,0.37,6,rural,5413,19143,28.276654651830956,4
22043,White,White,76.52,15.88,0.12,0,5.04,4,suburban,3765,19096,19.716170925848346,4
22045,White,White,58.76,31.55,2.74,0,4.21,3,suburban,15470,71587,21.610068867252437,4
22047,Black,Non-White,47.68,48.1,0.04,0,2.6,3,suburban,5338,29594,18.037440021626004,3
22049,White,White,67.3,29.72,0.58,0,1.66,6,rural,3808,14636,26.018037715222736,4
22051,White,White,52.65,26.4,4.17,0.01,14.51,2,urban,66696,431372,15.461365132646531,3
22053,White,White,78.14,16.38,0.49,0,2.46,6,rural,6002,30929,19.405735717287982,3
22055,White,White,65.67,25.86,1.87,0,4.6,3,suburban,38811,234803,16.529175521607474,3
22057,White,White,76.83,13.56,0.59,0.02,4.36,4,suburban,15036,95864,15.684720020028372,3
22059,White,White,82.73,11.09,1.2,0.09,2.83,6,rural,2975,13521,22.00281044301457,4
22061,White,White,53.3,40.59,1.66,0,3.06,5,rural,13118,44169,29.699563041952498,4
22063,White,White,87.69,5.89,0.62,0.01,3.74,3,suburban,16350,136876,11.945118209182032,2
22065,Black,Non-White,33.84,63.54,0,0,2.11,6,rural,3632,9611,37.790032254708144,4
22067,White,Non-White,49.33,49.08,0.5,0,0.57,5,rural,7162,25157,28.469213340223398,4
22069,White,White,52.05,41.04,0.74,0,2.37,5,rural,12830,38252,33.540729896476,4
22071,Black,Non-White,30.67,58.86,2.89,0.01,5.48,1,urban,92497,376276,24.58222156076922,4
22073,White,White,57.84,37.32,1,0,2.22,4,suburban,35477,148657,23.865004675191884,4
22075,White,White,63.92,19.92,3.86,0.03,7.33,2,urban,4507,23055,19.548904792886574,4
22077,White,White,60.32,35.76,0.25,0,2.6,3,suburban,3992,21851,18.269186764907786,3
22079,White,White,61.22,31.42,1.29,0.01,3.15,4,suburban,24788,127632,19.42146170239438,3
22081,White,White,56.7,39.11,0,0,2.38,6,rural,1977,8379,23.594701038310063,4
22083,White,White,60.57,35.79,0.38,0,2.22,6,rural,5658,19547,28.945618253440426,4
22085,White,White,67.58,15.95,0.36,0.03,3.88,6,rural,4610,23667,19.478598892973338,4
22087,White,White,62.34,22.74,2.49,0.04,10.06,2,urban,8912,45270,19.686326485531257,4
22089,White,White,65.12,26.33,1,0,6.13,2,urban,6015,51966,11.574875880383328,2
22091,Black,Non-White,44.15,52.53,0.25,0,1.79,3,suburban,2148,10254,20.947922761849032,4
22093,Black,Non-White,48.18,49.58,0.16,0,1.67,2,urban,3531,21149,16.695824861695588,3
22095,Black,Non-White,34.32,56.14,1.1,0,6.09,2,urban,8122,42743,19.001941838429683,3
22097,White,White,54.36,41.47,0.07,0,2.21,5,rural,23530,81932,28.718937655616855,4
22099,White,White,64.32,29.05,1,0,3,3,suburban,9381,53273,17.609295515551967,3
22101,White,White,56.08,30.28,1.44,0.02,7.03,5,rural,9647,50833,18.977829362815495,3
22103,White,White,78.56,11.96,1.51,0.01,5.62,2,urban,27338,249413,10.96093627838164,1
22105,White,White,63.23,29.38,0.75,0,4.27,4,suburban,27849,126621,21.99398204089369,4
22107,Black,Non-White,42.25,55.36,0.11,0,2.06,6,rural,1858,4647,39.98278459221003,4
22109,White,White,66.67,18.94,0.99,0.06,5.15,4,suburban,23833,110492,21.56988741266336,4
22111,White,White,68.92,24.75,0.15,0.03,4.69,4,suburban,4010,21690,18.487782388197328,3
22113,White,White,78.31,14.46,1.97,0.08,3.51,3,suburban,10361,58980,17.566971854866058,3
22115,White,White,70.06,14.35,1.87,0.41,9.3,5,rural,8344,48645,17.15284201870696,3
22117,White,White,65.54,30.12,0.1,0,2.28,5,rural,11893,44453,26.754099835781613,4
22119,White,White,61.95,33.97,0.27,0.13,1.94,3,suburban,10170,38662,26.304898867104647,4
22121,White,White,55.86,39.71,0.06,0,3.13,3,suburban,3929,25026,15.699672340765602,3
22123,White,White,78.77,16.1,0,0.06,3.85,6,rural,2408,10615,22.684879886952423,4
22125,White,White,52.37,44.43,0.61,0,1.24,3,suburban,1776,12078,14.704421261798311,2
22127,White,White,65,31.55,0,0,2.05,6,rural,3003,12615,23.80499405469679,4
23001,White,White,90.61,2.16,0.78,0,1.86,4,suburban,13770,104175,13.218142548596113,2
23003,White,White,94.12,0.94,0.45,0.01,1.23,6,rural,11372,66231,17.170207304736454,3
23005,White,White,90.29,2.93,2.14,0.01,2.07,3,suburban,27575,283243,9.735456833884685,1
23007,White,White,95.62,0.24,0.38,0.2,1.3,6,rural,3508,28819,12.172525070266143,2
23009,White,White,94.73,0.85,1.14,0.14,1.45,6,rural,5950,53095,11.206328279499012,2
23011,White,White,94.58,0.76,0.91,0.04,1.56,5,rural,15626,117730,13.27274271638495,2
23013,White,White,95.16,0.47,0.51,0.01,1.51,6,rural,4191,38300,10.942558746736292,1
23015,White,White,95.9,0.37,0.99,0,1.25,6,rural,4019,33501,11.996656816214442,2
23017,White,White,95.27,0.36,0.36,0.01,1.38,6,rural,8977,56611,15.857342212644184,3
23019,White,White,93.63,0.82,0.97,0.04,1.36,4,suburban,22744,145211,15.662725275633388,3
23021,White,White,94.91,0.49,0.78,0,1.46,6,rural,3179,16517,19.246836592601564,3
23023,White,White,94.55,0.78,0.76,0,1.72,3,suburban,3420,35039,9.760552527183995,1
23025,White,White,95.7,0.58,0.37,0,1.1,6,rural,9624,49944,19.269581931763575,3
23027,White,White,95.17,0.5,0.46,0,1.48,6,rural,5348,38531,13.879733201837482,2
23029,White,White,89.44,0.42,0.46,0.03,2.36,6,rural,5657,30616,18.477266788607263,3
23031,White,White,94.24,0.79,1.25,0.03,1.72,3,suburban,16783,199427,8.415610724726342,1
24001,White,White,86.97,7.97,0.93,0.02,1.79,4,suburban,10558,64198,16.445995202342754,3
24003,White,White,68.22,16.31,3.74,0.06,7.81,2,urban,33045,550724,6.000283263485883,1
24005,White,White,57.27,28.47,6,0.04,5.41,2,urban,74571,806907,9.241585461521588,1
24009,White,White,78.16,11.5,1.8,0.04,3.98,2,urban,4578,90234,5.073475630028592,1
24011,White,White,75.55,13.54,0.69,0,7.31,6,rural,4754,32299,14.718721941855787,2
24013,White,White,89.05,3.45,1.89,0.01,3.53,2,urban,8671,164027,5.286324812378449,1
24015,White,White,85.12,6.38,1.41,0.01,4.41,2,urban,9525,101188,9.413171522314899,1
24017,Black,Non-White,40.16,45.43,3.18,0.01,5.78,2,urban,9423,155335,6.066243924421412,1
24019,White,White,62.87,25.79,1.1,0,5.65,5,rural,5017,31807,15.773257459049894,3
24021,White,White,73.48,9.37,4.44,0.07,9.59,2,urban,17341,243547,7.120186247418363,1
24023,White,White,96.44,0.86,0.43,0.03,1.13,6,rural,2788,28700,9.714285714285714,1
24025,White,White,76.08,13.47,2.57,0,4.56,2,urban,18805,248901,7.555212715095561,1
24027,White,White,52.02,18.5,18.04,0.02,6.9,2,urban,16829,312905,5.378309710615043,1
24029,White,White,77.74,14.18,1.17,0,4.4,6,rural,2210,17956,12.307863666740921,2
24031,White,Non-White,43.82,17.92,14.69,0.04,19.53,2,urban,71153,1031664,6.896916050186882,1
24033,Black,Non-White,12.7,61.71,4.09,0.04,18.43,2,urban,78590,885967,8.870533552604105,1
24035,White,White,86.53,6.63,1.02,0,3.94,2,urban,2691,48846,5.50915120992507,1
24037,White,White,74.09,14.49,2.55,0.02,5.18,4,suburban,9026,108393,8.327105993929496,1
24039,White,White,51.54,41.46,0.98,0.02,3.61,3,suburban,3996,19564,20.425270905745247,4
24041,White,White,77.83,10.06,1.35,0,6.76,5,rural,3508,36747,9.546357525784417,1
24043,White,White,78.93,10.38,1.82,0.08,5.07,3,suburban,17902,141033,12.693483085518992,2
24045,White,White,62.98,25.65,3.12,0.03,5.24,3,suburban,14944,98394,15.187917962477387,3
24047,White,White,80.16,12.7,1.19,0.08,3.5,3,suburban,4742,50772,9.339793587016466,1
24510,Black,Non-White,27.49,61.77,2.57,0.03,5.28,1,urban,128829,591942,21.76378766838643,4
25001,White,White,89.27,2.85,1.46,0.04,3.1,4,suburban,14799,210671,7.0246972767965215,1
25003,White,White,88.11,2.62,1.77,0.06,4.75,4,suburban,13759,120939,11.376809796674356,2
25005,White,White,81.28,3.94,2.26,0.04,7.99,2,urban,62439,543583,11.486562309711672,2
25007,White,White,85.55,4.2,0.34,0,3.64,5,rural,1368,17170,7.967384973791497,1
25009,White,White,70.29,3.22,3.41,0.02,20.93,2,urban,81801,764716,10.696912317775489,1
25011,White,White,90.7,1.37,1.26,0.15,4.02,5,rural,7226,69705,10.36654472419482,1
25013,White,White,62.74,7.72,2.3,0,25.17,3,suburban,77830,454525,17.123370551674824,3
25015,White,White,83.7,2.5,5.23,0.08,5.62,3,suburban,18349,138384,13.259480864839865,2
25017,White,White,71.85,4.99,11.89,0.03,7.99,2,urban,122070,1539582,7.928775472823143,1
25019,White,White,85.18,6.59,0.64,0.06,4.16,6,rural,947,10995,8.61300591177808,1
25021,White,White,74.91,6.72,11.02,0.04,4.53,2,urban,44011,680253,6.469798736646512,1
25023,White,White,80.65,9.6,1.38,0.01,3.9,2,urban,38264,501052,7.636732315208801,1
25025,White,Non-White,44.87,20.11,8.77,0.05,22.89,1,urban,144697,747962,19.34550150943497,3
25027,White,White,76.38,4.5,4.89,0.03,11.49,3,suburban,82745,794423,10.415735697481065,1
26001,White,White,95.78,0.4,0.19,0.07,1.5,6,rural,1631,10213,15.969842357779301,3
26003,White,White,83.6,7.67,0.14,0,1.57,6,rural,946,8149,11.608786354153883,2
26005,White,White,88.43,1.23,0.69,0,7.35,5,rural,11781,113955,10.338291430827958,1
26007,White,White,95.71,0.58,0.62,0.13,1.38,5,rural,4033,28009,14.398943196829592,2
26009,White,White,94.67,0.43,0.34,0,2.34,6,rural,2748,22844,12.029416914725967,2
26011,White,White,94.64,0.41,0.36,0,2.02,6,rural,2714,14946,18.15870467014586,3
26013,White,White,72.63,9.3,0.4,0.06,1.59,6,rural,1165,7122,16.357764672844706,3
26015,White,White,94.13,0.51,0.6,0.01,2.95,2,urban,5120,59100,8.663282571912013,1
26017,White,White,90.06,1.67,0.58,0,5.33,4,suburban,16577,103437,16.02618018697371,3
26019,White,White,93.76,0.18,0.43,0,2.5,5,rural,1643,17320,9.486143187066974,1
26021,White,White,74.9,14.51,1.88,0.02,5.48,4,suburban,24848,150936,16.462606667726718,3
26023,White,White,90.41,2.3,0.79,0.03,4.76,5,rural,6357,41087,15.472047119526858,3
